UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
1690,1976,Female,"over $150,000",Married (w/kids),Master's Degree,Republican,0,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Try first,No,Yes,No,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,No,Start,Yes,Yes,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,No,In-person,Yes,No,,Yes,Grrr people,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,No,No,99
1691,1995,Male,"$50,000 - $74,999",,Current K-12,Independent,0,No,No,No,No,,,Public,,Yes,No,,Yes,No,,,,Yes,No,,No,Receiving,Yes,Yes,,No,Yes,,Odd hours,,,Yes,No,,No,,,,,,,,,,Yes,,,,,Tunes,People,,Yes,,Yes,Yes,Supportive,No,,No,Cautious,No,,,,No,In-person,,No,Yes,,,,,,No,,Yes,No,No,No,No,Yes,No,,Optimist,,No,No,No,,,No,No,No,Yes,,Yes,Yes,,,,54
1693,1979,Female,"over $150,000",Married (no kids),Bachelor's Degree,Democrat,0,,,No,Yes,Yes,Yes,Public,,,,,,,,,,,,,,,,,,,,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No,,,,Tunes,Technology,No,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,,Yes!,No,Space,No,In-person,No,,,,,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,No,Yes,No,Yes,No,No,Yes,72
1697,1951,Male,"$25,001 - $50,000",Married (no kids),Associate's Degree,Republican,1,No,Yes,,No,No,Yes,Public,No,Yes,No,No,No,No,,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,No,End,Yes,Yes,Me,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,Yes,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Own,Optimist,Mom,No,Yes,No,No,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,99
1698,1977,Female,"$50,000 - $74,999",Single (no kids),Doctoral Degree,Independent,1,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,,No,Yes,Yes,,P.M.,No,End,,No,,No,,Yes,No,No,Mysterious,No,,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,No,Mac,No,Risk-friendly,,,No,,No,In-person,No,,Yes,No,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,91
1700,1998,Male,"under $25,000",Single (no kids),Current K-12,Independent,1,No,No,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,No,Talk,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,101
1701,1936,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Republican,1,No,Yes,No,No,No,Yes,Private,No,No,No,No,No,No,Yes,Science,Study first,Yes,No,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,No,Yes,No,TMI,No,No,Tunes,Technology,Yes,No,No,No,,Supportive,Yes,Mac,No,Cautious,No,Yes!,Yes,Space,Yes,In-person,No,No,Yes,No,Yay people!,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,No,Check!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,98
1702,1965,Male,,,,,1,,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,,,,,No,No,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Me,Yes,,,,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,No,Yay people!,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,93
1706,1975,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Independent,1,,Yes,No,Yes,,No,Public,,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,,No,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,No,End,Yes,No,Circumstances,Yes,No,Yes,Yes,Yes,TMI,Yes,No,,,Yes,Yes,Yes,,Yes,,Yes,PC,Yes,Cautious,,Umm...,Yes,Space,No,,,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Own,Pessimist,Dad,No,No,Yes,,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,89
1708,1977,Male,"$75,000 - $100,000",Married (no kids),Master's Degree,Democrat,1,,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,Yes,Mysterious,No,Yes,Talk,People,No,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,100
1712,1956,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,0,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,Yes,Talk,Technology,No,No,Yes,No,Yes,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,101
1713,1971,Female,"over $150,000",Married (w/kids),,Republican,1,,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,99
1714,1994,Female,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,,Yes,Demanding,No,Mac,Yes,Cautious,Yes,,Yes,,,In-person,Yes,Yes,No,Yes,Yay people!,No,No,Yes,Yes,Yes,Yes,No,No,Yes,,,No,Rent,Optimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,No,No,Yes,No,No,No,52
1715,1989,Male,"$50,000 - $74,999",Married (no kids),Current Undergraduate,Independent,0,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Right,Yes,No,No,Yes,P.M.,Yes,End,Yes,Yes,Me,No,No,Yes,Yes,Yes,Mysterious,No,Yes,Tunes,Technology,No,No,Yes,No,Yes,Demanding,No,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,101
1716,1984,Female,"under $25,000",,Master's Degree,,0,No,No,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,No,End,Yes,No,Me,No,No,Yes,Yes,Yes,TMI,No,No,Tunes,Technology,Yes,No,Yes,No,Yes,,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,Yes,Yes,No,No,,,,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,97
1717,1982,Female,"$50,000 - $74,999",Domestic Partners (no kids),Doctoral Degree,Democrat,1,No,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,Yes,No,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,No,Yes,101
1719,1978,Female,"$25,001 - $50,000",Married (w/kids),High School Diploma,Independent,0,No,No,No,No,No,Yes,Public,Yes,Yes,No,,Yes,,,,,Yes,No,Yes,No,,,,Pragmatist,No,Yes,,,,,Yes,Yes,Yes,No,A.M.,,,,No,,No,No,No,Yes,No,TMI,No,,Tunes,Technology,Yes,,Yes,No,No,,No,,No,,No,Yes!,No,,No,In-person,,Yes,Yes,,,,,,No,Yes,No,,Yes,No,No,No,Yes,Own,,,No,,Yes,,,,,No,No,Yes,No,Yes,No,Yes,,64
1722,1976,Female,"$50,000 - $74,999",Married (w/kids),High School Diploma,Republican,0,No,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,Yes,,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,No,Yes,TMI,Yes,No,Talk,Technology,No,Yes,Yes,Yes,No,,No,Mac,Yes,Cautious,No,,No,,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Only-child,No,No,Yes,97
1724,NA,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,Republican,1,,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,Mysterious,No,Yes,Talk,People,Yes,No,No,No,Yes,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,100
1725,1978,Female,"$50,000 - $74,999",Married (w/kids),,Republican,0,,Yes,No,No,No,No,Private,,No,No,No,,No,Yes,,,Yes,,Yes,,Giving,Yes,Yes,,No,Yes,,Standard hours,,,Yes,No,Yes,,P.M.,,End,,,,,,Yes,No,Yes,,No,Yes,Tunes,Technology,Yes,,Yes,No,Yes,,,Mac,,Cautious,,Yes!,No,,Yes,,,No,Yes,Yes,,Yes,No,No,Yes,,Yes,,No,,,Yes,No,Own,Optimist,,Yes,Yes,Yes,,,Yes,,,Yes,,,Yes,,Yes,Yes,61
1726,1983,Male,"under $25,000",Single (no kids),Bachelor's Degree,Libertarian,0,,,No,,,,,Yes,,,,,,,,Try first,,No,,,,No,No,Pragmatist,Yes,,Cool headed,Odd hours,No,Right,,Yes,,No,P.M.,,Start,Yes,No,,,No,No,Yes,No,Mysterious,Yes,No,Talk,Technology,No,,,,Yes,Supportive,No,,Yes,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,,,No,,,,,No,No,,,No,No,Yes,Rent,,Mom,No,No,,Yes,Check!,No,No,No,No,No,Yes,Yes,,,,61
1730,1985,Female,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,0,No,Yes,No,No,No,Yes,Public,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,No,Yes,No,No,Receiving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,Yes,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,No,No,Circumstances,Yes,Yes,No,No,Yes,TMI,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,No,No,No,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,101
1731,1990,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,1,,,No,,,,,No,,No,,,No,Yes,Art,,,Yes,,Yes,Giving,,,,,No,,Standard hours,,,,Yes,,,P.M.,Yes,End,Yes,No,Circumstances,,,,,,TMI,,,Tunes,Technology,,,,,Yes,Supportive,No,Mac,No,Risk-friendly,,Yes!,No,Space,Yes,,,No,Yes,Yes,Yay people!,,No,No,,,Yes,Yes,No,No,No,Yes,Yes,,,,Yes,,,Yes,,,,,,Yes,,Yes,Yes,Yes,,50
1732,1958,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,Other,0,Yes,No,No,Yes,Yes,Yes,Public,No,No,No,No,No,Yes,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,Yes,Right,No,Yes,No,No,A.M.,No,Start,No,No,Circumstances,No,Yes,No,Yes,Yes,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,No,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,No,Grrr people,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,100
1733,1983,Male,"$100,001 - $150,000",Married (w/kids),Current Undergraduate,Democrat,0,Yes,Yes,No,Yes,No,Yes,,No,,,,Yes,,,,,Yes,Yes,,No,Receiving,No,No,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,,,,,,,,,,Yes,,No,,,Yes,,Talk,,No,No,,No,,,No,Mac,,,No,Yes!,No,Socialize,No,,,Yes,Yes,Yes,Yay people!,,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Rent,Optimist,Mom,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,67
1734,NA,Female,,,,Democrat,1,,No,Yes,No,No,No,Public,No,Yes,No,Yes,Yes,Yes,No,Art,Try first,Yes,No,No,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Yes!,Yes,Socialize,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,100
1740,1996,Male,,,,Republican,0,,No,No,No,Yes,Yes,Public,Yes,Yes,No,No,No,Yes,Yes,Art,,,,No,,,No,No,Idealist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,No,Start,No,No,Me,Yes,Yes,Yes,No,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,Online,No,,Yes,Yes,Grrr people,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,94
1741,1972,Male,"$50,000 - $74,999",Married (w/kids),,Republican,1,No,Yes,No,Yes,Yes,Yes,Public,No,No,No,Yes,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,A.M.,No,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,101
1742,1950,Female,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Independent,1,,Yes,No,Yes,Yes,Yes,Public,No,Yes,,,,,Yes,Science,,,,,,Giving,Yes,Yes,Pragmatist,No,Yes,,Odd hours,No,Right,,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,PC,,,,,,Space,No,,,,,,,,,,,,,,,,,,,,,,,,No,,Check!,Yes,,,,,,Yes,,No,,30
1749,1968,Female,,Married (w/kids),,Republican,0,,,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious,Yes,No,Talk,Technology,,,,,,,,,,,,,,,,,,,Yes,Yes,Grrr people,No,No,No,Yes,,,,Yes,Yes,No,No,No,Own,Pessimist,Mom,,Yes,No,No,Check!,Yes,No,No,No,Yes,No,Yes,No,Yes,,52
1750,1972,Female,"over $150,000",Married (w/kids),Doctoral Degree,Libertarian,0,Yes,No,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,No,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,Yes,Me,No,Yes,No,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,Yes,Demanding,No,PC,Yes,Cautious,No,,,,,In-person,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,Yes,No,97
1753,1983,Male,"$75,000 - $100,000",Single (no kids),,Democrat,0,,,No,,,,,,,,No,No,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Idealist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,,,,,,,,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Own,,,,,,,,,,,,,No,Yes,No,No,,72
1754,1969,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Independent,1,No,Yes,No,Yes,No,No,Private,No,Yes,No,Yes,No,No,Yes,Science,Study first,No,No,No,No,Giving,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,A.M.,No,End,Yes,Yes,Me,Yes,No,No,Yes,Yes,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Cautious,Yes,Yes!,No,Socialize,Yes,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,No,101
1757,1975,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,Independent,1,,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,No,No,No,Giving,No,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,No,Talk,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,100
1758,1965,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,1,,,No,No,No,No,Public,No,Yes,No,Yes,Yes,,Yes,,,,,,,,,No,Pragmatist,No,Yes,,,No,Right,Yes,,No,No,P.M.,No,End,Yes,Yes,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,,,,,,,,,,,,Yes,Grrr people,Yes,No,No,No,Yes,Yes,No,No,,,,,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,,,,,,,,,,63
1767,1982,Female,,,,,0,Yes,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,No,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,Yes,Happy,No,No,Yes,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,Yes,No,Demanding,Yes,Mac,Yes,Cautious,No,Umm...,Yes,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,No,101
1769,1947,Female,"$75,000 - $100,000",Married (no kids),,Democrat,1,No,No,No,No,No,Yes,Private,No,Yes,No,No,No,No,Yes,Science,Study first,Yes,No,Yes,No,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,No,Start,Yes,Yes,Circumstances,Yes,No,Yes,Yes,Yes,TMI,Yes,Yes,Tunes,People,No,Yes,Yes,Yes,No,Supportive,No,Mac,No,Risk-friendly,Yes,Umm...,No,Socialize,No,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,101
1773,1948,Female,,Married (w/kids),,,1,No,No,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,No,Yes,No,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,No,Yes,No,Yes,Mysterious,,,,,,No,No,No,No,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,,Yes,No,No,,,,,,,Pessimist,Dad,Yes,,,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,87
1774,1995,Male,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Happy,Yes,,,,,,End,,,Circumstances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yay people!,Yes,No,Yes,No,Yes,,No,,,,,No,Own,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,32
